REEF,SITE,HAB,YEAR,ORGANISMO,COBERTURA,PC1_AMBIENTAL,PC2_AMBIENTAL,DEPTH,LAT,LONG,QUADRAT_ID
ITA,A3,PA,2006,CCA,6.451612903225806,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_3
ITA,A3,PA,2006,CCA,7.457627118644068,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_4
ITA,A3,PA,2006,CCA,0.35714285714285715,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_5
ITA,A3,PA,2006,CCA,9.491525423728813,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_6
ITA,A3,PA,2006,CCA,7.094594594594595,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_7
ITA,A3,PA,2006,CCA,14.333333333333334,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_8
ITA,A3,PA,2006,CCA,5.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_9
ITA,A3,PA,2006,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_10
ITA,A3,PA,2006,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_11
ITA,A3,PA,2006,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_12
ITA,A3,PA,2006,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_13
ITA,A3,PA,2006,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_14
ITA,A3,PA,2006,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_15
ITA,A3,PA,2006,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_16
ITA,A3,PA,2006,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_17
ITA,A3,PA,2006,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_18
ITA,A3,PA,2006,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_19
ITA,A3,PA,2006,MACROALGAE,4.72972972972973,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_20
ITA,A3,PA,2006,MACROALGAE,22.108843537414966,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_21
ITA,A3,PA,2006,MACROALGAE,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_22
ITA,A3,PA,2006,MACROALGAE,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_23
ITA,A3,PA,2006,MACROALGAE,3.050847457627119,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_24
ITA,A3,PA,2006,MACROALGAE,18.21428571428571,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_25
ITA,A3,PA,2006,MACROALGAE,28.135593220338983,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_26
ITA,A3,PA,2006,MACROALGAE,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_27
ITA,A3,PA,2006,MACROALGAE,4.666666666666667,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_28
ITA,A3,PA,2006,MACROALGAE,3.3333333333333335,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_29
ITA,A3,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_30
ITA,A3,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_31
ITA,A3,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_32
ITA,A3,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_33
ITA,A3,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_34
ITA,A3,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_35
ITA,A3,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_36
ITA,A3,PA,2006,MUSSISMILIA_HISPIDA,0.6756756756756757,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_37
ITA,A3,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_38
ITA,A3,PA,2006,MUSSISMILIA_HISPIDA,1.3333333333333335,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_39
ITA,A3,PA,2006,TURF,74.32432432432432,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_40
ITA,A3,PA,2006,TURF,70.06802721088435,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_41
ITA,A3,PA,2006,TURF,84.35374149659864,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_42
ITA,A3,PA,2006,TURF,93.54838709677419,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_43
ITA,A3,PA,2006,TURF,88.8135593220339,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_44
ITA,A3,PA,2006,TURF,81.07142857142857,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_45
ITA,A3,PA,2006,TURF,55.932203389830505,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_46
ITA,A3,PA,2006,TURF,86.82432432432432,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_47
ITA,A3,PA,2006,TURF,79.33333333333333,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_48
ITA,A3,PA,2006,TURF,89.33333333333333,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_49
ITA,A3,PA,2007,CCA,4.21455938697318,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_50
ITA,A3,PA,2007,CCA,17.753623188405797,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_51
ITA,A3,PA,2007,CCA,4.247104247104247,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_52
ITA,A3,PA,2007,CCA,14.184397163120568,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_53
ITA,A3,PA,2007,CCA,13.970588235294118,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_54
ITA,A3,PA,2007,CCA,9.40766550522648,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_55
ITA,A3,PA,2007,CCA,10.424710424710424,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_56
ITA,A3,PA,2007,CCA,12.267657992565056,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_57
ITA,A3,PA,2007,CCA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_58
ITA,A3,PA,2007,CCA,4.878048780487805,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_59
ITA,A3,PA,2007,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_60
ITA,A3,PA,2007,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_61
ITA,A3,PA,2007,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_62
ITA,A3,PA,2007,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_63
ITA,A3,PA,2007,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_64
ITA,A3,PA,2007,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_65
ITA,A3,PA,2007,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_66
ITA,A3,PA,2007,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_67
ITA,A3,PA,2007,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_68
ITA,A3,PA,2007,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_69
ITA,A3,PA,2007,MACROALGAE,5.363984674329502,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_70
ITA,A3,PA,2007,MACROALGAE,17.753623188405797,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_71
ITA,A3,PA,2007,MACROALGAE,2.3166023166023164,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_72
ITA,A3,PA,2007,MACROALGAE,0.7092198581560284,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_73
ITA,A3,PA,2007,MACROALGAE,9.558823529411764,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_74
ITA,A3,PA,2007,MACROALGAE,13.588850174216027,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_75
ITA,A3,PA,2007,MACROALGAE,15.444015444015443,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_76
ITA,A3,PA,2007,MACROALGAE,5.947955390334572,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_77
ITA,A3,PA,2007,MACROALGAE,13.745704467353953,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_78
ITA,A3,PA,2007,MACROALGAE,3.484320557491289,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_79
ITA,A3,PA,2007,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_80
ITA,A3,PA,2007,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_81
ITA,A3,PA,2007,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_82
ITA,A3,PA,2007,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_83
ITA,A3,PA,2007,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_84
ITA,A3,PA,2007,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_85
ITA,A3,PA,2007,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_86
ITA,A3,PA,2007,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_87
ITA,A3,PA,2007,MUSSISMILIA_HISPIDA,1.3745704467353952,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_88
ITA,A3,PA,2007,MUSSISMILIA_HISPIDA,1.3937282229965158,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_89
ITA,A3,PA,2007,TURF,90.42145593869732,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_90
ITA,A3,PA,2007,TURF,64.13043478260869,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_91
ITA,A3,PA,2007,TURF,90.73359073359073,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_92
ITA,A3,PA,2007,TURF,85.1063829787234,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_93
ITA,A3,PA,2007,TURF,76.47058823529412,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_94
ITA,A3,PA,2007,TURF,76.30662020905923,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_95
ITA,A3,PA,2007,TURF,72.97297297297297,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_96
ITA,A3,PA,2007,TURF,80.66914498141264,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_97
ITA,A3,PA,2007,TURF,84.87972508591065,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_98
ITA,A3,PA,2007,TURF,87.10801393728222,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_99
ITA,A3,PA,2008,CCA,0.6993006993006993,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_100
ITA,A3,PA,2008,CCA,5.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_101
ITA,A3,PA,2008,CCA,12.280701754385964,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_102
ITA,A3,PA,2008,CCA,5.985915492957746,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_103
ITA,A3,PA,2008,CCA,1.465201465201465,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_104
ITA,A3,PA,2008,CCA,7.420494699646643,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_105
ITA,A3,PA,2008,CCA,11.11111111111111,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_106
ITA,A3,PA,2008,CCA,6.093189964157706,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_107
ITA,A3,PA,2008,CCA,0.35211267605633806,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_108
ITA,A3,PA,2008,CCA,4.895104895104895,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_109
ITA,A3,PA,2008,CYANO,0.34965034965034963,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_110
ITA,A3,PA,2008,CYANO,0.35714285714285715,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_111
ITA,A3,PA,2008,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_112
ITA,A3,PA,2008,CYANO,0.7042253521126761,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_113
ITA,A3,PA,2008,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_114
ITA,A3,PA,2008,CYANO,0.35335689045936397,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_115
ITA,A3,PA,2008,CYANO,1.0752688172043012,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_116
ITA,A3,PA,2008,CYANO,5.734767025089606,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_117
ITA,A3,PA,2008,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_118
ITA,A3,PA,2008,CYANO,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_119
ITA,A3,PA,2008,MACROALGAE,48.25174825174825,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_120
ITA,A3,PA,2008,MACROALGAE,41.785714285714285,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_121
ITA,A3,PA,2008,MACROALGAE,69.47368421052632,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_122
ITA,A3,PA,2008,MACROALGAE,74.29577464788733,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_123
ITA,A3,PA,2008,MACROALGAE,45.05494505494506,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_124
ITA,A3,PA,2008,MACROALGAE,87.98586572438163,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_125
ITA,A3,PA,2008,MACROALGAE,72.75985663082437,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_126
ITA,A3,PA,2008,MACROALGAE,66.30824372759857,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_127
ITA,A3,PA,2008,MACROALGAE,37.32394366197183,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_128
ITA,A3,PA,2008,MACROALGAE,50.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_129
ITA,A3,PA,2008,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_130
ITA,A3,PA,2008,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_131
ITA,A3,PA,2008,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_132
ITA,A3,PA,2008,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_133
ITA,A3,PA,2008,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_134
ITA,A3,PA,2008,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_135
ITA,A3,PA,2008,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_136
ITA,A3,PA,2008,MUSSISMILIA_HISPIDA,0.0,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_137
ITA,A3,PA,2008,MUSSISMILIA_HISPIDA,1.4084507042253522,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_138
ITA,A3,PA,2008,MUSSISMILIA_HISPIDA,1.7482517482517483,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_139
ITA,A3,PA,2008,TURF,50.349650349650354,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_140
ITA,A3,PA,2008,TURF,52.50000000000001,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_141
ITA,A3,PA,2008,TURF,17.894736842105264,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_142
ITA,A3,PA,2008,TURF,17.95774647887324,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_143
ITA,A3,PA,2008,TURF,52.74725274725275,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_144
ITA,A3,PA,2008,TURF,3.8869257950530036,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_145
ITA,A3,PA,2008,TURF,14.695340501792113,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_146
ITA,A3,PA,2008,TURF,21.146953405017918,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_147
ITA,A3,PA,2008,TURF,60.56338028169014,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_148
ITA,A3,PA,2008,TURF,43.00699300699301,0.2187169845269189,0.0196169280678092,12.3,-16.9040821138363,-39.0312968944208,A3_PA_149
ITA,B1,PA,2006,CCA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_0
ITA,B1,PA,2006,CCA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_1
ITA,B1,PA,2006,CCA,1.0033444816053512,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_2
ITA,B1,PA,2006,CCA,0.33670033670033667,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_3
ITA,B1,PA,2006,CCA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_4
ITA,B1,PA,2006,CCA,3.3783783783783785,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_5
ITA,B1,PA,2006,CCA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_6
ITA,B1,PA,2006,CCA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_7
ITA,B1,PA,2006,CCA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_8
ITA,B1,PA,2006,CCA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_9
ITA,B1,PA,2006,CYANO,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_10
ITA,B1,PA,2006,CYANO,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_11
ITA,B1,PA,2006,CYANO,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_12
ITA,B1,PA,2006,CYANO,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_13
ITA,B1,PA,2006,CYANO,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_14
ITA,B1,PA,2006,CYANO,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_15
ITA,B1,PA,2006,CYANO,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_16
ITA,B1,PA,2006,CYANO,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_17
ITA,B1,PA,2006,CYANO,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_18
ITA,B1,PA,2006,CYANO,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_19
ITA,B1,PA,2006,MACROALGAE,26.666666666666668,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_20
ITA,B1,PA,2006,MACROALGAE,57.666666666666664,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_21
ITA,B1,PA,2006,MACROALGAE,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_22
ITA,B1,PA,2006,MACROALGAE,12.457912457912458,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_23
ITA,B1,PA,2006,MACROALGAE,5.666666666666666,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_24
ITA,B1,PA,2006,MACROALGAE,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_25
ITA,B1,PA,2006,MACROALGAE,21.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_26
ITA,B1,PA,2006,MACROALGAE,3.6666666666666665,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_27
ITA,B1,PA,2006,MACROALGAE,16.423357664233578,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_28
ITA,B1,PA,2006,MACROALGAE,20.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_29
ITA,B1,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_30
ITA,B1,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_31
ITA,B1,PA,2006,MUSSISMILIA_HISPIDA,1.6722408026755853,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_32
ITA,B1,PA,2006,MUSSISMILIA_HISPIDA,0.33670033670033667,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_33
ITA,B1,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_34
ITA,B1,PA,2006,MUSSISMILIA_HISPIDA,0.6756756756756757,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_35
ITA,B1,PA,2006,MUSSISMILIA_HISPIDA,2.3333333333333335,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_36
ITA,B1,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_37
ITA,B1,PA,2006,MUSSISMILIA_HISPIDA,2.5547445255474455,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_38
ITA,B1,PA,2006,MUSSISMILIA_HISPIDA,0.0,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_39
ITA,B1,PA,2006,TURF,72.66666666666667,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_40
ITA,B1,PA,2006,TURF,26.333333333333332,0.8698829300837769,0.2542519706809724,1.5,-16.9,-39.06,B1_PA_41
